Provider,,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price_per_month,internal_egress,external_egress,CPU ,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
IBM,RH16,901.36,1.16,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH17,901.17,0.97,0,0.2,0,0,0,900,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH18,901.7,1.5,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH19,901.93,1.73,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH20,902.01,1.81,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH21,902.34,2.14,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH22,901.87,1.67,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH23,902.05,1.85,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH24,902.23,2.03,0,0.2,0,0,0,900,1000,10000,16,128,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH25,4503.1,2.9,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH26,4503.41,3.21,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH27,4503.37,3.17,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH28,4503.41,3.21,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,South America,yes,yes,yes,yes
IBM,RH31,91.93,1.73,0,0.2,0,0,0,90,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH32,90.62,0.42,0,0.2,0,0,0,90,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH33,90.87,0.67,0,0.2,0,0,0,90,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH34,90.66,0.46,0,0.2,0,0,0,90,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH35,901.01,0.81,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH36,901.21,1.01,0,0.2,0,0,0,900,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH37,901.04,0.84,0,0.2,0,0,0,900,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH38,901.5,1.3,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH39,901.7,1.5,0,0.2,0,0,0,900,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH40,901.77,1.57,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH41,902.06,1.86,0,0.2,0,0,0,900,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH42,901.6,1.4,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH43,901.8,1.6,0,0.2,0,0,0,900,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH44,902.04,1.84,0,0.2,0,0,0,900,1000,10000,16,128,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH45,4502.72,2.52,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH46,4502.99,2.79,0,0.2,0,0,0,4500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH47,4502.96,2.76,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH48,4503.2,3,0,0.2,0,0,0,4500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,US,yes,yes,yes,yes
IBM,RH49,110.64,0.44,0,0.2,0,0,0,110,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH50,110.9,0.7,0,0.2,0,0,0,110,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH51,110.68,0.48,0,0.2,0,0,0,110,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH52,110.83,0.63,0,0.2,0,0,0,110,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH53,1101.05,0.85,0,0.2,0,0,0,1100,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH54,1101.26,1.06,0,0.2,0,0,0,1100,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH55,1101.09,0.89,0,0.2,0,0,0,1100,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH56,1101.57,1.37,0,0.2,0,0,0,1100,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH57,1101.78,1.58,0,0.2,0,0,0,1100,1000,10000,16,16,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH58,1101.85,1.65,0,0.2,0,0,0,1100,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH59,1102.16,1.96,0,0.2,0,0,0,1100,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH60,1101.67,1.47,0,0.2,0,0,0,1100,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH61,1101.89,1.69,0,0.2,0,0,0,1100,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH62,1102.14,1.94,0,0.2,0,0,0,1100,1000,10000,16,128,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH63,5502.85,2.65,0,0.2,0,0,0,5500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH64,5503.13,2.93,0,0.2,0,0,0,5500,10000,50000,32,32,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH65,5503.1,2.9,0,0.2,0,0,0,5500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
IBM,RH66,5503.35,3.15,0,0.2,0,0,0,5500,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Linode,LKE1,0.03,0.03,0,0,0,0,,,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE2,0.06,0.06,0,0,0,0,,,100,1000,4,8,200,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE3,0.24,0.24,0,0,0,0,,,1000,10000,8,32,500,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE4,0.96,0.96,0,0,0,0,,,,,24,128,2000,no,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE5,0.045,0.045,0,0,0,0,,,100,1000,2,4,100,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE6,0.09,0.09,0,0,0,0,,,100,1000,4,8,200,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE7,0.18,0.18,0,0,0,0,,,1000,10000,8,16,300,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE8,0.36,0.36,0,0,0,0,,,1000,10000,16,32,500,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Linode,LKE9,0.72,0.72,0,0,0,0,,,10000,50000,32,64,1000,no,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS1,875.15925,0.595,0.00425,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS2,875.20725,0.643,0.00425,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS3,874.948,0.348,0.04,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS4,874.996,0.396,0.04,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS5,874.78825,0.224,0.00425,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS6,874.83625,0.272,0.00425,0,0,0,0,874.56,1000,10000,12,48,100,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS8,875.389,0.794,0.035,0,0,0,0,874.56,1000,10000,16,64,1000,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS9,875.123,0.528,0.035,0,0,0,0,874.56,1000,10000,16,64,1000,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS10,895.3549,0.363,0.3319,0.1,0,0,20,874.56,1000,10000,16,64,1000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS11,896.4169,1.425,0.3319,0.1,0,0,20,874.56,1000,10000,8,64,1000,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS12,896.1419,1.15,0.3319,0.1,0,0,20,874.56,1000,10000,8,64,1000,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS13,895.8519,0.86,0.3319,0.1,0,0,20,874.56,1000,10000,8,64,1000,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,Europe,yes,yes,yes,yes
Microsoft,AKS14,895.2938,0.57,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS15,895.0658,0.342,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS16,894.9518,0.228,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS17,895.893,0.57,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS18,895.665,0.342,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS19,895.551,0.228,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS20,895.6618,0.938,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS21,895.4338,0.71,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS22,895.3198,0.596,0.0638,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS23,896.261,0.938,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS24,896.033,0.71,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS25,895.919,0.596,0.663,0.1,0,0,20,874.56,1000,10000,8,64,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS26,4396.1778,1.424,0.0638,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS27,4395.6078,0.854,0.0638,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS28,4395.3238,0.57,0.0638,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS29,4396.777,1.424,0.663,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS30,4396.207,0.854,0.663,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS31,4395.923,0.57,0.663,0.1,0,0,200,4194.59,10000,50000,20,160,2000,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS32,4397.0435,2.344,0.0095,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS33,4396.4735,1.774,0.0095,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS34,4396.1895,1.49,0.0095,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS35,4397.133,2.344,0.099,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS36,4396.563,1.774,0.099,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS37,4396.279,1.49,0.099,0.1,0,0,200,4194.59,10000,50000,20,160,300,yes,yes,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,US,yes,yes,yes,yes
Microsoft,AKS38,1220.5375,1.425,0.0125,0.1,0,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS39,1220.2625,1.15,0.0125,0.1,0,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS40,1219.9725,0.86,0.0125,0.1,0,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS41,895.855,1.096,0.099,0.1,0,0,20,874.56,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS42,895.639,0.88,0.099,0.1,0,0,20,874.56,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS43,895.419,0.66,0.099,0.1,0,0,20,874.56,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,free,no,no,US,yes,yes,yes,yes
Microsoft,AKS44,1220.5765,1.096,0.0125,0.1,0.368,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS45,1220.3605,0.88,0.0125,0.1,0.368,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS46,1220.1405,0.66,0.0125,0.1,0.368,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,Standard,Windows,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS47,1220.45475,1.096,0.12875,0.1,0.13,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,No commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS48,1220.23875,0.88,0.12875,0.1,0.13,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,1 Year commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS49,1220.01875,0.66,0.12875,0.1,0.13,0,20,1199,1000,10000,8,64,300,yes,yes,horizontal,no,no upfront,3 Year commitment,Dedicated,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,AKS50,4601.7086,2.112,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS51,4600.8636,1.267,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS52,4600.3996,0.803,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS53,4601.9065,2.112,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS54,4601.0615,1.267,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS55,4600.5975,0.803,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS56,4603.1806,3.584,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS57,4602.3356,2.739,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS58,4601.8716,2.275,0.0166,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS59,4603.3785,3.584,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS60,4602.5335,2.739,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,AKS61,4602.0695,2.275,0.2145,0,0,0,0,4599.58,10000,50000,32,128,500,no,no,horizontal,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Asia,yes,yes,yes,yes
Microsoft,RH1,4396.5259,1.604,0.3319,0,0,0,200,4194.59,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH2,895.9621,1.0702,0.3319,0,0,0,20,874.56,1000,10000,16,64,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH3,895.6139,0.722,0.3319,0,0,0,20,874.56,1000,10000,16,64,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH4,1221.1691,1.74,0.4291,0,0,0,20,1199,1000,10000,16,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH5,1220.521,1.0919,0.4291,0,0,0,20,1199,1000,10000,16,64,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH6,1219.7231,0.7023,0.0208,0,0,0,20,1199,1000,10000,16,64,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH7,1220.5728,1.552,0.0208,0,0,0,20,1199,1000,10000,16,64,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH8,895.704,0.979,0.165,0,0,0,20,874.56,1000,10000,16,64,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH9,895.3731,0.6481,0.165,0,0,0,20,874.56,1000,10000,16,64,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH10,89.4069,0.391,0.0159,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH11,89.2693,0.2534,0.0159,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH12,89.1814,0.1655,0.0159,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH13,89.55,0.385,0.165,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH14,89.42,0.255,0.165,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH15,89.3328,0.1678,0.165,0,0,0,2,87,100,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH16,121.4558,0.435,0.0208,0,0,0,2,119,100,1000,4,16,500,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH17,121.2876,0.2668,0.0208,0,0,0,2,119,100,1000,4,16,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH18,121.1951,0.1743,0.0208,0,0,0,2,119,100,1000,4,16,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
